Segment,1,2,3,4,Total
t1130,2.014473969750719e-9,2.241234583904154e-9,3.698283997794249e-9,1.0569851057754694e-8,1.8523843609203818e-8
t1131,2.0144739712229357e-9,2.241234585176212e-9,3.698284000463755e-9,1.0569850986381939e-8,1.852384354324484e-8
t1132,2.0144736719720734e-9,2.241234214343452e-9,3.6982829897025885e-9,1.0569842663358388e-8,1.8523833539376503e-8
t1133,2.014473883945933e-9,2.241234476581257e-9,3.698283703689206e-9,1.056984847145028e-8,1.8523840535666676e-8
t1134,2.014473710542927e-9,2.2412342620821535e-9,3.6982831197931656e-9,1.0569843727637578e-8,1.8523834820055822e-8
t1135,2.0144741420156222e-9,2.241234796445939e-9,3.6982845755423364e-9,1.056985567793739e-8,1.8523849191941288e-8
t1136,2.0111223620357897e-9,2.237086732650036e-9,3.6870035363520663e-9,1.0478226978090731e-8,1.841343960912862e-8
t1137,2.0085646908725522e-9,2.233922479521063e-9,3.678416274704378e-9,1.0409167529164985e-8,1.833007097426298e-8
t1138,1.9926712712536302e-9,2.214279991782273e-9,3.625459708279492e-9,9.995989213781303e-9,1.7828400185096698e-8
t1139,1.9910461923981954e-9,2.2122735399019637e-9,3.620083957935166e-9,9.955229239010972e-9,1.7778632929246298e-8
t1140,1.9910461895472037e-9,2.2122735365389385e-9,3.6200839491868093e-9,9.955229202971741e-9,1.7778632878244694e-8
t1141,1.991046189040019e-9,2.21227353593702e-9,3.620083947598767e-9,9.955229195937765e-9,1.777863286851357e-8
t1142,1.991046188552302e-9,2.2122735352991097e-9,3.6200839458375645e-9,9.955229179068971e-9,1.7778632848757948e-8
t1143,1.991046188203473e-9,2.2122735348215246e-9,3.6200839445129766e-9,9.955229164331867e-9,1.777863283186984e-8
t1144,1.991046188211384e-9,2.2122735348001048e-9,3.6200839443956232e-9,9.955229158323326e-9,1.7778632825730438e-8
t1145,1.9910461886503496e-9,2.2122735353770814e-9,3.620083945992837e-9,9.955229173704776e-9,1.7778632843725044e-8
t1146,1.9910461964433576e-9,2.2122735450464535e-9,3.6200839719122198e-9,9.955229366340015e-9,1.7778633079742046e-8
t1147,2.011122296175818e-9,2.237086652709554e-9,3.6870033208710118e-9,1.0478225554940157e-8,1.841343782469654e-8
t1148,2.0214362117840113e-9,2.2498558193280302e-9,3.721817300570849e-9,1.0764380982937772e-8,1.8757490314620665e-8
t1149,2.1039861813225748e-9,2.352589991761248e-9,4.011610221680283e-9,1.3607387318715886e-8,2.207557371347999e-8
t1150,2.0214361744696155e-9,2.249855772724295e-9,3.721817172287399e-9,1.0764379836640461e-8,1.8757488956121772e-8
t1151,2.0144739958015505e-9,2.2412346165500625e-9,3.6982840872466706e-9,1.0569851924709225e-8,1.852384462430751e-8
t1152,2.0144739668584756e-9,2.241234579654748e-9,3.698283984675622e-9,1.0569850893555357e-8,1.8523843424744202e-8
t1153,2.0123627114521765e-9,2.2386215699405506e-9,3.6911745029229767e-9,1.051198429488155e-8,1.8454143079197253e-8
t1154,2.0111223587779744e-9,2.2370867261596323e-9,3.6870035148321186e-9,1.0478226418604e-8,1.8413439018373725e-8
t1155,2.0111223511406013e-9,2.2370867160766166e-9,3.687003486507222e-9,1.0478226085023723e-8,1.8413438638748162e-8
t1156,2.0111223506925416e-9,2.237086715185696e-9,3.687003483581899e-9,1.0478226005637506e-8,1.8413438555097644e-8
t1157,2.0111223530204205e-9,2.2370867179124737e-9,3.6870034907930352e-9,1.0478226039590172e-8,1.8413438601316102e-8
t1158,2.0111224207915304e-9,2.2370868018684322e-9,3.6870037192737683e-9,1.0478227910523272e-8,1.8413440852457004e-8
t1159,1.9910463019716534e-9,2.2122736704541357e-9,3.6200843008332255e-9,9.95523109922249e-9,1.7778635372481504e-8
t1160,1.9910461884226822e-9,2.2122735311762517e-9,3.6200839290774216e-9,9.955228446849052e-9,1.777863209552541e-8
t1161,1.991046187678258e-9,2.212273531454631e-9,3.6200839314771242e-9,9.955228650806316e-9,1.777863230141633e-8
t1162,1.9910462093312012e-9,2.2122735591485586e-9,3.620084006906961e-9,9.955229355320771e-9,1.7778633130707492e-8
t1163,1.991046281127635e-9,2.2122736483329645e-9,3.620084246527655e-9,9.955231248992139e-9,1.7778635424980394e-8
t1164,1.991046292283095e-9,2.212273662406227e-9,3.6200842846807667e-9,9.955231583917485e-9,1.7778635823287572e-8
t1165,2.0005863986453823e-9,2.2240578455229263e-9,3.651745953294458e-9,1.019839476875633e-8,1.8074784966219098e-8
t1166,1.991046262030515e-9,2.2122736252294985e-9,3.6200841853820116e-9,9.955230859165224e-9,1.777863493180725e-8
t1167,1.9910461973112363e-9,2.2122735453174254e-9,3.6200839713954006e-9,9.955229243622509e-9,1.777863295764657e-8
t1168,1.991046208823852e-9,2.2122735595929407e-9,3.6200840097216017e-9,9.955229540338656e-9,1.777863331847705e-8
t1169,1.9910462480915046e-9,2.212273608245832e-9,3.620084140324296e-9,9.955230549259836e-9,1.777863454592147e-8
t1170,2.0111223412123797e-9,2.23708670808175e-9,3.6870034709619736e-9,1.0478226678024049e-8,1.841343919828015e-8
t1171,2.017836794832236e-9,2.2453978805014106e-9,3.709633795686437e-9,1.0663092735732675e-8,1.8635961206752758e-8
t1172,2.0214361916813565e-9,2.2498557942540315e-9,3.7218172315467857e-9,1.076438028760261e-8,1.8757489505084784e-8
t1173,2.091857138089566e-9,2.3374356335467473e-9,3.967745618893375e-9,1.311555918748535e-8,2.1512597578015034e-8
t1174,2.021436168922468e-9,2.2498557657585585e-9,3.7218171530183595e-9,1.0764379573046976e-8,1.875748866074636e-8
t1175,2.0178367487137696e-9,2.2453978222645814e-9,3.7096336352805403e-9,1.0663091208551139e-8,1.863595941481003e-8
t1176,2.0144739853490196e-9,2.24123460236703e-9,3.698284046870266e-9,1.056985130178331e-8,1.8523843936369625e-8
t1177,2.2159209136521164e-8,2.4653573702987444e-8,4.068110405529806e-8,1.1626796579650215e-7,2.037618526913088e-7
t1178,2.213600957595848e-8,2.462486056351125e-8,4.060298120101532e-8,1.1563208663113688e-7,2.0299593797162192e-7
t1179,2.2135989823222024e-8,2.4624836083487962e-8,4.06029145868269e-8,1.1563153914476528e-7,2.0299527963830217e-7
t1180,2.2135988363010137e-8,2.462483426295884e-8,4.060290961906675e-8,1.1563149626011033e-7,2.0299522850514605e-7
t1181,2.2135988688101022e-8,2.4624834691955456e-8,4.0602910828384777e-8,1.1563151149987524e-7,2.029952457083165e-7
t1182,2.2154276162982916e-8,2.4647467821895288e-8,4.0664481457859e-8,1.1613229690178224e-7,2.0359852234451946e-7
t1183,2.2122346626565242e-8,2.460795384882048e-8,4.055703689736365e-8,1.1526027455614353e-7,2.025476119288929e-7
t1184,2.196058977250027e-8,2.4407970211276986e-8,4.001666326404899e-8,1.110004781242637e-7,1.9738570137208995e-7
t1185,2.190150842302088e-8,2.433500846355637e-8,3.982092112702371e-8,1.0950734934118992e-7,1.9556478735479088e-7
t1186,2.1901508995027326e-8,2.4335009224271516e-8,3.982092323677169e-8,1.0950737499196257e-7,1.955648164480331e-7
t1187,2.1957240430809047e-8,2.4403832964843296e-8,4.0005543924334806e-8,1.1091499331607992e-7,1.9728161063606708e-7
t1188,2.197097082135237e-8,2.44207948610349e-8,4.005114678799824e-8,1.112662440250128e-7,1.977091564953983e-7
t1189,2.1970992481902143e-8,2.4420821635959166e-8,4.005121881888008e-8,1.1126680196870818e-7,1.9770983490544958e-7
t1190,2.1970996007417478e-8,2.4420826000975678e-8,4.0051230573365456e-8,1.112668944341265e-7,1.977099470158851e-7
t1191,2.19572350750421e-8,2.4403826401153985e-8,4.000552635804745e-8,1.109148687632422e-7,1.9728145659748573e-7
t1192,2.1957217917616142e-8,2.440380520799708e-8,4.000546942816178e-8,1.1091443248392218e-7,1.972809250376972e-7
t1193,2.19572217120273e-8,2.440380989701261e-8,4.000548201981187e-8,1.109145288875211e-7,1.9728104251637288e-7
t1194,2.2094206778112687e-8,2.45731406101622e-8,4.046255997222714e-8,1.1450055145081768e-7,2.0163045881131972e-7
t1195,2.2159293205956482e-8,2.465367825456009e-8,4.068138952738443e-8,1.1627038652872102e-7,2.03764747516622e-7
t1196,2.2235824184161538e-8,2.4748445386374976e-8,4.094007522281255e-8,1.1840874189754455e-7,2.063330866908936e-7
t1197,2.3126497809025055e-8,2.5856798657218865e-8,4.406467868870909e-8,1.4895832838849547e-7,2.4200630354344847e-7
t1198,2.2235805939170904e-8,2.47484227152616e-8,4.094001300995573e-8,1.1840820945232327e-7,2.063324511167115e-7
t1199,2.215921679927676e-8,2.4653583474838097e-8,4.068113105285305e-8,1.1626823998399596e-7,2.0376217131096385e-7
t1200,2.2159212642847028e-8,2.4653578199104913e-8,4.0681116531453355e-8,1.1626810095383055e-7,2.0376200832723585e-7
t1201,2.215921070477979e-8,2.4653575706372122e-8,4.068110961412288e-8,1.162680262747739e-7,2.037619223000487e-7
t1202,2.2159210236256234e-8,2.4653575072723956e-8,4.0681107809227177e-8,1.1626800005143717e-7,2.0376189316964453e-7
t1203,2.2159209971938825e-8,2.4653574707497283e-8,4.068110675751499e-8,1.1626798328448235e-7,2.0376187472143346e-7
t1204,2.215920962394898e-8,2.4653574261329917e-8,4.068110552016239e-8,1.162679698743741e-7,2.037618592798154e-7
t1205,2.215920945108389e-8,2.4653574071697743e-8,4.0681105043348945e-8,1.1626797105994573e-7,2.0376185962607632e-7
t1206,2.215921049527059e-8,2.4653575441381468e-8,4.0681108895627605e-8,1.1626801929449034e-7,2.0376191412677e-7
t1207,2.212234647182706e-8,2.4607953715085502e-8,4.055703663043501e-8,1.1526028666225822e-7,2.025476234796058e-7
t1208,2.203515007632926e-8,2.450011007583196e-8,4.0264928328987405e-8,1.1293196516260612e-7,1.9973215364375476e-7
t1209,2.1901508665556008e-8,2.433500880197216e-8,3.9820922091801396e-8,1.0950736461852498e-7,1.9556480417785455e-7
t1210,2.1901508133990658e-8,2.4335008186568538e-8,3.982092050797596e-8,1.0950736114629401e-7,1.9556479797482917e-7
t1211,2.190150813779111e-8,2.4335008226833595e-8,3.9820920664682454e-8,1.095073690490715e-7,1.9556480607837866e-7
t1212,2.1901508192920183e-8,2.4335008318123392e-8,3.982092093886294e-8,1.0950737526371643e-7,1.9556481271362295e-7
t1213,2.1901508279902244e-8,2.4335008442649682e-8,3.98209212923746e-8,1.0950738062971311e-7,1.9556481864463963e-7
t1214,2.1901508320173397e-8,2.4335008506328094e-8,3.982092148063651e-8,1.0950738463241193e-7,1.9556482293954992e-7
t1215,2.190150868114643e-8,2.4335008961954022e-8,3.982092270971977e-8,1.0950739523251412e-7,1.9556483558533434e-7
t1216,2.1901511909770146e-8,2.4335012952191995e-8,3.98209333956038e-8,1.0950747629783858e-7,1.9556493455540452e-7
t1217,2.1901629971693473e-8,2.4335158714213036e-8,3.982132378491343e-8,1.0951043067956241e-7,1.9556854315038234e-7
t1218,2.212234566343135e-8,2.4607953006541473e-8,4.055703510807448e-8,1.1526033346681299e-7,2.025476672448603e-7
t1219,2.2159210651086325e-8,2.465357603818158e-8,4.068111105055346e-8,1.1626811411381602e-7,2.0376201185363738e-7
t1220,2.2841845530549893e-8,2.550148351040148e-8,4.304265080532921e-8,1.378903140082643e-7,2.2927629385454486e-7
t1221,2.2505457405839077e-8,2.508291631226138e-8,4.186353307092991e-8,1.264779790407584e-7,2.1592988582978877e-7
t1222,2.2235910448947323e-8,2.474855224514932e-8,4.0940368063222056e-8,1.184112034314368e-7,2.063360341887555e-7
t1223,2.2159215852795335e-8,2.465358233012056e-8,4.068112796646206e-8,1.1626821898192344e-7,2.037621451313014e-7
t1224,2.2159211167768776e-8,2.465357639692877e-8,4.0681111652233764e-8,1.1626806497072656e-7,2.0376196418765787e-7
t1225,2.215921079244103e-8,2.4653575835030597e-8,4.068110998970323e-8,1.1626803272292634e-7,2.037619293401012e-7
t1226,2.2159210022845502e-8,2.4653574821187994e-8,4.068110713879613e-8,1.1626799653917457e-7,2.0376188852200418e-7
t1227,2.2159209823196865e-8,2.4653574531208153e-8,4.06811062845933e-8,1.1626798031421239e-7,2.0376187095321072e-7
t1228,2.215920947453256e-8,2.4653574077308356e-8,4.068110501522958e-8,1.1626796501269811e-7,2.037618535797686e-7
t1229,2.215920959973391e-8,2.465357424747669e-8,4.068110550398839e-8,1.1626797210121267e-7,2.0376186145241167e-7
t1230,2.215921050780537e-8,2.4653575441643456e-8,4.0681108867814186e-8,1.162680148049791e-7,2.037619096222421e-7
t1231,2.2122345761002513e-8,2.4607952809295766e-8,4.055703412910805e-8,1.152602604960399e-7,2.025475931954462e-7
t1232,2.1901531549624925e-8,2.433503698560021e-8,3.9820997455810715e-8,1.0950791949456124e-7,1.9556548548559708e-7
t1233,2.190150818249307e-8,2.4335008196261526e-8,3.982092045820168e-8,1.0950735050631199e-7,1.9556478734326827e-7
t1234,2.1901508183144086e-8,2.4335008248332827e-8,3.98209206690668e-8,1.0950736163256556e-7,1.9556479873310927e-7
t1235,2.1901508279288437e-8,2.433500840795761e-8,3.982092115029793e-8,1.0950737268929342e-7,1.9556481052683738e-7
t1236,2.1901509349928066e-8,2.4335009760929016e-8,3.982092480856774e-8,1.0950740517392383e-7,1.9556484909334864e-7
t1237,2.1901515656527155e-8,2.4335017563663036e-8,3.982094572195558e-8,1.0950756598005334e-7,1.9556504492219912e-7
t1238,2.190509780981008e-8,2.433944007100104e-8,3.983278920189886e-8,1.0959718164123674e-7,1.9567450872394672e-7
t1239,2.1901514431003253e-8,2.4335016075717798e-8,3.9820941769797374e-8,1.0950754074910294e-7,1.9556501302562138e-7
t1240,2.2062537802189877e-8,2.4533973184552962e-8,4.03564777401727e-8,1.1365532459924811e-7,2.0060831332616366e-7
t1241,2.209420436589585e-8,2.4573137682925394e-8,4.046255211919823e-8,1.1450050087905312e-7,2.0163039504707258e-7
t1242,2.2122345040631795e-8,2.4607952251198545e-8,4.055703307505256e-8,1.1526031983412882e-7,2.0254765020101174e-7
t1243,2.2159212664734465e-8,2.4653578564051768e-8,4.0681117951263124e-8,1.1626817328730907e-7,2.0376208246735842e-7
t1244,2.2235924917171018e-8,2.4748570315143648e-8,4.09404177990476e-8,1.1841163897038495e-7,2.0633655200174724e-7
t1245,2.3126482910208833e-8,2.5856780144679845e-8,4.406462499466779e-8,1.4895772590800284e-7,2.420056139575593e-7
t1246,2.2235799173406772e-8,2.4748414418774678e-8,4.093999033747101e-8,1.1840802723643871e-7,2.0633223116609116e-7
t1247,2.2159214731859557e-8,2.465358097554093e-8,4.0681124303867596e-8,1.1626819326392993e-7,2.03762113275198e-7
t1248,2.2159210761758068e-8,2.465357592381646e-8,4.0681110398793184e-8,1.1626805977840591e-7,2.0376195686277362e-7
t1249,2.21592104308819e-8,2.4653575415003912e-8,4.0681108884645055e-8,1.1626802930308188e-7,2.0376192403361274e-7
t1250,2.2159209401662075e-8,2.4653574080333687e-8,4.068110516198896e-8,1.1626798630920058e-7,2.037618749531853e-7
t1251,2.2159204384327636e-8,2.4653567825307877e-8,4.068108806510243e-8,1.1626783742806514e-7,2.0376169770280307e-7
t1252,2.2159209121795103e-8,2.4653573673119534e-8,4.0681103962990105e-8,1.1626796312848152e-7,2.0376184988638626e-7
t1253,2.215920924605211e-8,2.4653573839290927e-8,4.0681104436232065e-8,1.1626796962908568e-7,2.0376185715066078e-7
t1254,2.2159210868314674e-8,2.465357591892368e-8,4.068111021317979e-8,1.1626803223119327e-7,2.037619292316114e-7
t1255,2.2094206260235367e-8,2.4573139714439663e-8,4.046255719163909e-8,1.1450047810470223e-7,2.0163038127101634e-7
t1256,2.194555532834895e-8,2.4389399513742075e-8,3.9966770759670805e-8,1.1061745037299839e-7,1.9691917597476024e-7
t1257,2.1957171791039015e-8,2.4403748151737456e-8,4.000531602781955e-8,1.1091323905320131e-7,1.9727947502379732e-7
t1258,2.1957164408204744e-8,2.440373908417988e-8,4.0005291746488154e-8,1.1091306286424926e-7,1.9727925810312204e-7
t1259,2.190740856121415e-8,2.434229296063879e-8,3.9840430667580834e-8,1.0965504525525234e-7,1.9574517744468612e-7
t1260,2.190738577321835e-8,2.434226485494159e-8,3.984035540694767e-8,1.0965448043907704e-7,1.9574448647418466e-7
t1261,2.1907393338219136e-8,2.434227421590774e-8,3.984038051174473e-8,1.0965467442131331e-7,1.9574472248718493e-7
t1262,2.190739948010999e-8,2.4342281818603313e-8,3.9840400905214165e-8,1.0965483250426227e-7,1.9574491470818976e-7
t1263,2.1907403706212282e-8,2.434228704592846e-8,3.984041492205305e-8,1.0965494030602566e-7,1.9574504598021947e-7
t1264,2.1934713087278922e-8,2.4376009023304582e-8,3.993082589482363e-8,1.1034257936200274e-7,1.9658412736740988e-7
t1265,2.2078661318597738e-8,2.4553912721930794e-8,4.041045296824393e-8,1.1408429570234898e-7,2.0112732271112146e-7
t1266,2.212234555798193e-8,2.46079529434797e-8,4.0557035010955403e-8,1.1526034388824158e-7,2.0254767740065862e-7
t1267,2.215921453088294e-8,2.4653580993868285e-8,4.0681124628444216e-8,1.1626823664058548e-7,2.0376215679378092e-7
t1268,2.3126716192481085e-8,2.585707247285426e-8,4.406547320172532e-8,1.4896737331462853e-7,2.4201663518168916e-7
t1269,2.2235814738004972e-8,2.4748434432909725e-8,4.0940045381459864e-8,1.1840851046359864e-7,2.063328050159732e-7
t1270,2.2235691382731922e-8,2.474828113419717e-8,4.0939625720067424e-8,1.1840498978845926e-7,2.0632858802545578e-7
t1271,2.215921473949822e-8,2.4653581100802472e-8,4.068112471778673e-8,1.1626820748249293e-7,2.0376212804058035e-7
t1272,2.2159212480019052e-8,2.465357811791273e-8,4.068111645280562e-8,1.1626812121631825e-7,2.0376202826705564e-7
t1273,2.215920955312797e-8,2.4653574405140326e-8,4.068110622675335e-8,1.1626802134793141e-7,2.0376191153295304e-7
t1274,2.2136101982995737e-8,2.4624975097840427e-8,4.060329291105918e-8,1.1563465353685163e-7,2.0299902352874698e-7
t1275,2.2135991488738756e-8,2.4624838308634767e-8,4.060292087437548e-8,1.1563162432085077e-7,2.0299537499259977e-7
t1276,2.2135988525784164e-8,2.4624834616006938e-8,4.060291080115692e-8,1.15631537659504e-7,2.0299527160245203e-7
t1277,2.2135990220170585e-8,2.4624836723152388e-8,4.060291654569378e-8,1.1563158594103063e-7,2.0299532943004736e-7
t1278,2.2159208060505896e-8,2.4653572492821735e-8,4.06811009386041e-8,1.1626796511468561e-7,2.0376184660661735e-7
t1279,2.211240934881833e-8,2.459565877516027e-8,4.052365045046435e-8,1.1499105503340399e-7,2.0222277360784696e-7
t1280,2.1901509005564297e-8,2.433500919746754e-8,3.982092310092621e-8,1.095073660140278e-7,1.9556480731798584e-7
t1281,2.190150828953196e-8,2.4335008376817153e-8,3.982092100150614e-8,1.0950736321295295e-7,1.955648008808082e-7
t1282,2.190150826706493e-8,2.4335008398545653e-8,3.982092112786363e-8,1.0950737350851175e-7,1.9556481130198595e-7
t1283,2.1901509307817996e-8,2.433500973100965e-8,3.9820924748781564e-8,1.0950740812212546e-7,1.9556485190973467e-7
t1284,2.1901511526287192e-8,2.4335012501404644e-8,3.982093220442339e-8,1.0950746936514984e-7,1.9556492559726507e-7
t1285,2.1901517707390468e-8,2.433502015021333e-8,3.982095270884214e-8,1.095076272450826e-7,1.9556511781152855e-7
t1286,2.1976830420246458e-8,2.4428034371305508e-8,4.00706230280839e-8,1.1141671027204919e-7,1.9789219809168503e-7
t1287,2.2036132371807665e-8,2.450132470873101e-8,4.026820944174637e-8,1.1295782770578068e-7,1.9976349422806572e-7
t1288,2.2036145821805897e-8,2.4501341334691134e-8,4.0268254343864184e-8,1.12958179362655e-7,1.997639208630162e-7
t1289,2.201226429869269e-8,2.447182123603844e-8,4.0188578426360044e-8,1.1233345650986247e-7,1.9900612047095364e-7
t1290,2.213598880637052e-8,2.4624835471715895e-8,4.060291378994714e-8,1.156316578138449e-7,2.0299539588187843e-7
t1291,2.223580235365565e-8,2.4748418993023078e-8,4.094000300455325e-8,1.1840815394939316e-7,2.0633237830062514e-7
t1292,2.3043751101276726e-8,2.5753404704203372e-8,4.376524102839236e-8,1.4559097395192832e-7,2.3815337078580077e-7
t1293,2.2235819732424238e-8,2.474844030625459e-8,4.0940061392679985e-8,1.18408639486983e-7,2.063329609183418e-7
t1294,2.223580455022341e-8,2.4748421265305763e-8,4.094000912832293e-8,1.1840819095772291e-7,2.0633242590157502e-7
t1295,2.215921646200804e-8,2.4653583223940628e-8,4.0681130481580384e-8,1.1626825217924306e-7,2.037621823467721e-7
t1296,2.2159213635426953e-8,2.465357954401174e-8,4.068112032348082e-8,1.1626815138048053e-7,2.0376206488340003e-7
t1297,2.2159212542602068e-8,2.46535780813944e-8,4.068111621728753e-8,1.1626810042090949e-7,2.0376200726219348e-7
t1298,2.2159211039546166e-8,2.4653576153435834e-8,4.068111087745888e-8,1.1626804399260776e-7,2.0376194206304866e-7
t1299,2.2159210260896134e-8,2.4653575142922348e-8,4.068110805860982e-8,1.1626801136263571e-7,2.0376190482506403e-7
