BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t30,12427.603117028168,1.4728035439109589e-5,-1.1047148717010914e-5,102.72073264901596,-155.32385363142248,4.759132340853144e-8,5.60495779783236e-9,0.0,0.0,-12375.0
t31,14125.730051826455,1.842427534924812e-5,-9.260823156516306e-6,141.26999578906677,-5.716231174219241e-5,4.76494055410691e-8,5.606606769696284e-9,0.0,0.0,-14267.0
t32,14643.704820342326,533.5252003086724,-6.236986579074449e-6,151.76999668648264,-1.14315695390797e-5,4.7883505008451494e-8,5.613213915003771e-9,0.0,0.0,-15329.0
t33,15448.388158161435,1.8875575512183673e-5,-8.4199400717581e-6,154.0599953956176,-42.44816498107573,4.7591352023367275e-8,5.604958497383547e-9,0.0,0.0,-15560.0
t34,15576.376897991784,2.1618818729887853e-5,-7.835431554536232e-6,155.33999534142595,-43.716907754851384,4.759132386477063e-8,5.604957691954282e-9,0.0,0.0,-15688.0
t35,16841.873555916987,6.258603126626263e-6,-757.9954561446744,116.74636584067106,-389.6244722528349,4.689204595865083e-8,5.584794420667585e-9,0.0,0.0,-15811.0
t36,16698.46969225618,6.622749821366645e-6,-762.6715655544639,114.14019664308564,-262.93833026464984,4.689204426365254e-8,5.584794371531489e-9,0.0,0.0,-15787.0
t37,15973.321315059273,6.622838492242551e-6,-350.7156638982436,118.66402425935534,-106.26968227271905,4.689205239888841e-8,5.584794614057087e-9,0.0,0.0,-15635.0
t38,15881.826914066503,6.622836177183359e-6,-355.4404974293588,115.5615302823485,-112.9479537665038,4.689205126142446e-8,5.584794583364695e-9,0.0,0.0,-15529.0
t39,16116.985718558044,6.62279252240041e-6,-686.3522444082208,109.18438537518686,-178.8178667093082,4.689204716508207e-8,5.584794468057813e-9,0.0,0.0,-15361.0
t40,16032.958581022342,6.622823108540641e-6,-538.8204156383898,110.55583845106176,-236.6940108308282,4.689205327261294e-8,5.584794646887993e-9,0.0,0.0,-15368.0
t41,13770.69270141985,2173.829313779452,-5.9841867038839585e-6,144.87673753942443,-21.39874712035385,4.7883510692214386e-8,5.613214052072954e-9,0.0,0.0,-16068.000000000002
t42,14142.066529035352,2796.4657487882328,-5.984046390094205e-6,169.20998857929428,-17.742260860331214,4.788352872262481e-8,5.613214532352205e-9,0.0,0.0,-17090.0
t43,14539.174667938229,2275.0207372826576,-5.9841674995362356e-6,167.79998865740552,-33.99538833665469,4.788351336125755e-8,5.613214104327196e-9,0.0,0.0,-16948.0
t44,14742.846782476288,1532.2508905519471,-5.984183064293063e-6,162.47998858494717,-26.57765607153178,4.788350675428568e-8,5.6132139320647225e-9,0.0,0.0,-16411.0
